case_id,family_id,profile_id,session_scope_id,session_started_at,first_message_at,last_message_at,technical_duration_min,messages_total,user_messages,assistant_messages,average_message_length_chars,detected_category,detected_stage,primary_state,emotional_intensity,caregiver_capacity,response_mode,usefulness_score,applied_successfully,followup_needed,records_same_start_minute,timestamp_source
80848143-eedb-43d2-9942-c52ac2731edb,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_17,2026-05-31 12:32:00,2026-05-31 12:33:00,2026-05-31 12:42:00,9.0,10,5,5,76.9,apoyo_general,reception_containment,executive_dysfunction,0.577,0.563,reuse_response_memory,0.474,True,False,1,registro_operacional_suministrado
ff199726-8b5e-443a-a760-b92949f63ba1,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_18,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:14:00,13.0,14,7,7,67.35714285714286,transicion_rigidez,closure_continuity,general_distress,0.541,0.412,reuse_response_memory,0.901,True,False,526,registro_operacional_suministrado
acb0f34c-eac1-4a6d-bb96-11ad700f6b89,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_19,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:02:00,1.0,2,1,1,72.5,apoyo_general,closure_continuity,emotional_dysregulation,0.89,0.651,reuse_response_memory,0.502,False,True,473,registro_operacional_suministrado
ac12538c-d4d2-4852-817c-83bfb9bf73d2,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_20,2026-05-29 22:00:00,2026-05-29 22:01:00,2026-05-29 22:14:00,13.0,14,7,7,72.07142857142857,crisis_activa,case_learning,shutdown,0.705,0.275,system_response,0.781,True,True,36,registro_operacional_suministrado
500593df-e676-4055-b317-929ae5956314,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_21,2026-05-31 02:00:00,2026-05-31 02:01:00,2026-05-31 02:16:00,15.0,16,8,8,68.4375,crisis_activa,adaptive_intervention,shutdown,0.607,0.334,llm_fallback,0.772,True,True,63,registro_operacional_suministrado
e2240869-8c9c-4fab-b6d0-4a98a244adaf,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_22,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:04:00,3.0,4,2,2,74.0,apoyo_general,reception_containment,executive_dysfunction,0.582,0.602,llm_fallback,0.489,True,True,592,registro_operacional_suministrado
0cb28d52-8ffa-450e-80cc-be8fdda051e0,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_23,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:04:00,3.0,4,2,2,73.0,sobrecarga_sensorial,closure_continuity,shutdown,0.756,0.208,reuse_response_memory,0.706,False,False,592,registro_operacional_suministrado
04424d77-98b1-4a23-82b9-8adab88509fd,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_01,2026-04-02 18:13:00,2026-04-02 18:14:00,2026-04-02 18:25:00,11.0,12,6,6,77.58333333333333,sobrecarga_sensorial,focus_clarification,sensory_overload,0.708,0.366,reuse_response_memory,0.265,False,False,1,registro_operacional_suministrado
311abf3c-0272-4f99-b735-e907e5f5f6fd,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_02,2026-04-05 00:13:00,2026-04-05 00:14:00,2026-04-05 00:29:00,15.0,16,8,8,70.875,sueno_regulacion,reception_containment,general_distress,0.557,0.275,system_response,0.724,False,True,1,registro_operacional_suministrado
211d13a3-c5b8-4f18-a19d-1c20553f41a2,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_03,2026-04-08 04:13:00,2026-04-08 04:14:00,2026-04-08 04:23:00,9.0,10,5,5,70.3,apoyo_general,adaptive_intervention,general_distress,0.615,0.497,llm_fallback,0.222,False,False,1,registro_operacional_suministrado
d5288eaa-ee5e-490b-8156-0ec95d08f2a1,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_04,2026-04-20 16:32:00,2026-04-20 16:33:00,2026-04-20 16:34:00,1.0,2,1,1,95.5,sobrecarga_sensorial,adaptive_intervention,sensory_overload,0.772,0.406,system_response,0.511,False,False,1,registro_operacional_suministrado
a8361e73-34b9-4c97-ac95-df61d63281f0,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_05,2026-04-24 18:32:00,2026-04-24 18:33:00,2026-04-24 18:34:00,1.0,2,1,1,95.5,sobrecarga_sensorial,focus_clarification,meltdown,0.765,0.395,reuse_response_memory,0.931,True,False,1,registro_operacional_suministrado
e5d75b58-a7ac-4bb8-bedb-5174af3e682a,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_06,2026-04-29 21:32:00,2026-04-29 21:33:00,2026-04-29 21:42:00,9.0,10,5,5,72.2,crisis_activa,focus_clarification,shutdown,0.588,0.186,reuse_response_memory,0.769,True,True,1,registro_operacional_suministrado
ae5f5ef2-3406-4e7b-80c6-65319bcaeaeb,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_07,2026-05-01 00:32:00,2026-05-01 00:33:00,2026-05-01 00:36:00,3.0,4,2,2,85.5,crisis_activa,reception_containment,meltdown,0.877,0.289,reuse_response_memory,0.441,False,True,1,registro_operacional_suministrado
bf92bf3a-cb3b-4abb-affb-05dae1717fcf,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_08,2026-05-02 01:32:00,2026-05-02 01:33:00,2026-05-02 01:34:00,1.0,2,1,1,82.5,sobrecarga_cuidador,closure_continuity,burnout,0.937,0.287,reuse_response_memory,0.478,False,False,1,registro_operacional_suministrado
9f23bbdf-a6ec-4931-821f-70ea6a5a4071,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_09,2026-05-07 04:32:00,2026-05-07 04:33:00,2026-05-07 04:36:00,3.0,4,2,2,86.75,transicion_rigidez,case_learning,shutdown,0.833,0.283,llm_fallback,0.919,True,False,1,registro_operacional_suministrado
63efbb57-e1cc-4001-ab93-b4807d6070d8,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_10,2026-05-11 10:32:00,2026-05-11 10:33:00,2026-05-11 10:34:00,1.0,2,1,1,84.5,sueno_regulacion,closure_continuity,sleep_disruption,0.536,0.453,reuse_response_memory,0.628,False,True,1,registro_operacional_suministrado
ce22c206-95b3-4c3b-9075-bf006b8aaa01,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_11,2026-05-14 12:32:00,2026-05-14 12:33:00,2026-05-14 12:42:00,9.0,10,5,5,74.3,sobrecarga_cuidador,closure_continuity,burnout,0.944,0.126,llm_fallback,0.767,False,False,1,registro_operacional_suministrado
a57101ae-950b-47e0-9fc3-ee540e7f818f,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_12,2026-05-15 12:32:00,2026-05-15 12:33:00,2026-05-15 12:36:00,3.0,4,2,2,82.5,crisis_activa,reception_containment,meltdown,0.836,0.253,reuse_response_memory,0.918,True,False,1,registro_operacional_suministrado
93a610cd-9ea3-4dc4-ae39-eac3d050be8f,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_13,2026-05-25 16:13:00,2026-05-25 16:14:00,2026-05-25 16:27:00,13.0,14,7,7,69.64285714285714,apoyo_general,closure_continuity,general_distress,0.503,0.382,system_response,0.918,True,True,2,registro_operacional_suministrado
9084e3ee-f0e1-4c72-95ce-e11fa73e5c90,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_14,2026-05-29 20:13:00,2026-05-29 20:14:00,2026-05-29 20:15:00,1.0,2,1,1,84.0,crisis_activa,case_learning,meltdown,0.839,0.212,reuse_response_memory,0.245,False,True,1,registro_operacional_suministrado
aba40f43-ea6e-46ce-b115-e0f75e743cb4,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_15,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:04:00,3.0,4,2,2,81.75,sobrecarga_sensorial,closure_continuity,meltdown,0.951,0.252,reuse_response_memory,0.22,False,False,473,registro_operacional_suministrado
957c1174-31fd-41bb-bc0a-d5c51ff70e4f,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_16,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:16:00,15.0,16,8,8,70.5,transicion_rigidez,reception_containment,sensory_overload,0.673,0.28,reuse_response_memory,0.853,True,False,473,registro_operacional_suministrado
6951f7ea-302a-4a22-8643-02effdd8f6be,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_17,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:02:00,1.0,2,1,1,80.5,crisis_activa,case_learning,shutdown,0.698,0.32,reuse_response_memory,0.713,False,False,501,registro_operacional_suministrado
7cbebaf0-dd78-4bf6-b2a1-c3e196d12565,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_18,2026-05-28 00:00:00,2026-05-28 00:01:00,2026-05-28 00:04:00,3.0,4,2,2,77.0,sobrecarga_cuidador,closure_continuity,general_distress,0.637,0.512,system_response,0.794,True,False,7,registro_operacional_suministrado
d33695fe-07fe-44cc-9628-1d3ec83c5d43,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_19,2026-05-31 04:00:00,2026-05-31 04:01:00,2026-05-31 04:04:00,3.0,4,2,2,75.0,apoyo_general,focus_clarification,emotional_dysregulation,0.733,0.429,llm_fallback,0.581,False,True,17,registro_operacional_suministrado
8b4508db-c4df-4523-b483-50e56848e17b,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_20,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:02:00,1.0,2,1,1,94.0,sobrecarga_cuidador,reception_containment,parental_fatigue,0.637,0.115,system_response,0.394,False,False,473,registro_operacional_suministrado
202e4d35-e95b-4462-942a-d884d0f101a4,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_21,2026-05-28 23:00:00,2026-05-28 23:01:00,2026-05-28 23:10:00,9.0,10,5,5,74.8,sobrecarga_cuidador,reception_containment,parental_fatigue,0.691,0.17,reuse_response_memory,0.921,True,False,31,registro_operacional_suministrado
b314c1ca-7d68-4973-81af-fa9b38f4aac9,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_22,2026-05-31 02:00:00,2026-05-31 02:01:00,2026-05-31 02:04:00,3.0,4,2,2,75.0,sobrecarga_sensorial,closure_continuity,sensory_overload,0.591,0.555,system_response,0.652,False,True,63,registro_operacional_suministrado
75460a4e-87d7-47c7-a773-b2109c14d763,a09e3ae8-ea58-4d1a-a197-691ce31888ad,5efb2feb-ee5f-4c0a-8895-fd626d651534,session_a09e3ae8_23,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:12:00,11.0,12,6,6,71.75,crisis_activa,reception_containment,shutdown,0.819,0.416,system_response,0.664,True,False,550,registro_operacional_suministrado
9702f9ab-eba0-4e38-900e-cfbba49cd019,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_01,2026-04-22 14:11:00,2026-04-22 14:12:00,2026-04-22 14:23:00,11.0,12,6,6,71.66666666666667,disfuncion_ejecutiva,adaptive_intervention,executive_dysfunction,0.751,0.346,system_response,0.777,True,False,1,registro_operacional_suministrado
d9489693-4fb7-4a37-9705-4bc0964e89a7,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_02,2026-04-24 17:11:00,2026-04-24 17:12:00,2026-04-24 17:15:00,3.0,4,2,2,83.25,sobrecarga_sensorial,focus_clarification,sensory_overload,0.619,0.262,system_response,0.867,True,True,1,registro_operacional_suministrado
da83429c-51aa-4bd8-8a9a-82e6a54e14c2,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_03,2026-04-28 20:11:00,2026-04-28 20:12:00,2026-04-28 20:23:00,11.0,12,6,6,74.0,apoyo_general,focus_clarification,executive_dysfunction,0.774,0.376,system_response,0.779,True,False,1,registro_operacional_suministrado
54f8b36f-fd5e-4b23-a2e6-4de6f6991498,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_04,2026-05-03 23:11:00,2026-05-03 23:12:00,2026-05-03 23:15:00,3.0,4,2,2,84.0,sobrecarga_cuidador,reception_containment,parental_fatigue,0.715,0.261,system_response,0.75,True,False,1,registro_operacional_suministrado
c29f1a6f-f8ad-480e-b2ab-23d03eeb5e64,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_05,2026-05-08 04:11:00,2026-05-08 04:12:00,2026-05-08 04:13:00,1.0,2,1,1,92.5,crisis_activa,focus_clarification,shutdown,0.635,0.332,llm_fallback,0.463,True,False,1,registro_operacional_suministrado
5b66b167-d3a1-452c-bbcb-3b86f2c7579d,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_06,2026-05-09 04:11:00,2026-05-09 04:12:00,2026-05-09 04:23:00,11.0,12,6,6,72.75,sobrecarga_sensorial,focus_clarification,shutdown,0.774,0.26,system_response,0.91,False,True,1,registro_operacional_suministrado
06b176a2-a9e0-4ed7-88ba-33eaba88d150,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_07,2026-05-11 10:11:00,2026-05-11 10:12:00,2026-05-11 10:23:00,11.0,12,6,6,69.83333333333333,sobrecarga_cuidador,reception_containment,general_distress,0.46,0.4,system_response,0.812,True,True,1,registro_operacional_suministrado
b9129eca-f9ec-47ce-8267-0cd36fe371a8,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_08,2026-05-13 12:11:00,2026-05-13 12:12:00,2026-05-13 12:13:00,1.0,2,1,1,88.5,crisis_activa,focus_clarification,shutdown,0.713,0.326,system_response,0.931,True,False,1,registro_operacional_suministrado
3cca7c29-8143-4d72-8f0b-9e2b768bf426,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_09,2026-05-14 16:11:00,2026-05-14 16:12:00,2026-05-14 16:13:00,1.0,2,1,1,85.0,sobrecarga_sensorial,closure_continuity,shutdown,0.677,0.222,reuse_response_memory,0.858,True,False,1,registro_operacional_suministrado
c05f2b79-7399-41d5-9396-265d35ad758e,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_10,2026-05-16 19:11:00,2026-05-16 19:12:00,2026-05-16 19:25:00,13.0,14,7,7,71.5,crisis_activa,focus_clarification,shutdown,0.696,0.325,system_response,0.728,False,False,1,registro_operacional_suministrado
76d34966-e85e-4972-a767-bb7abc0cef72,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_11,2026-05-19 23:11:00,2026-05-19 23:12:00,2026-05-19 23:23:00,11.0,12,6,6,64.5,sobrecarga_cuidador,closure_continuity,parental_fatigue,0.543,0.243,system_response,0.671,True,True,1,registro_operacional_suministrado
2bbae717-299f-4b28-a012-7efc531273a7,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_12,2026-05-21 19:13:00,2026-05-21 19:14:00,2026-05-21 19:15:00,1.0,2,1,1,91.5,disfuncion_ejecutiva,reception_containment,general_distress,0.429,0.769,reuse_response_memory,0.781,True,False,1,registro_operacional_suministrado
6d0530c6-4418-4292-9921-581c0cd8501a,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_13,2026-05-22 22:13:00,2026-05-22 22:14:00,2026-05-22 22:23:00,9.0,10,5,5,71.7,apoyo_general,case_learning,general_distress,0.6,0.33,reuse_response_memory,0.417,True,True,1,registro_operacional_suministrado
97fdafd7-d216-4a3a-879b-616b669f7e8c,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_14,2026-05-25 04:13:00,2026-05-25 04:14:00,2026-05-25 04:25:00,11.0,12,6,6,66.75,sobrecarga_sensorial,focus_clarification,meltdown,0.895,0.19,system_response,0.625,False,False,2,registro_operacional_suministrado
0a566f6e-4589-4573-b280-e4be815d3814,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_15,2026-05-27 06:13:00,2026-05-27 06:14:00,2026-05-27 06:17:00,3.0,4,2,2,70.25,apoyo_general,case_learning,emotional_dysregulation,0.632,0.285,system_response,0.935,True,False,1,registro_operacional_suministrado
068b39da-0018-493e-80a2-1da38072c27b,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_16,2026-05-31 08:13:00,2026-05-31 08:14:00,2026-05-31 08:25:00,11.0,12,6,6,69.75,sobrecarga_cuidador,reception_containment,general_distress,0.657,0.265,system_response,0.871,True,False,1,registro_operacional_suministrado
69cf415b-a549-4984-8f7a-5bd887b33b0e,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_17,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:04:00,3.0,4,2,2,78.25,crisis_activa,case_learning,shutdown,0.695,0.336,llm_fallback,0.914,False,False,473,registro_operacional_suministrado
3347771a-f23f-4ab2-b666-343fc82661d8,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_18,2026-05-30 01:00:00,2026-05-30 01:01:00,2026-05-30 01:02:00,1.0,2,1,1,74.0,sueno_regulacion,case_learning,sleep_disruption,0.431,0.298,system_response,0.527,False,False,32,registro_operacional_suministrado
0e20d0e2-6c2f-4d86-8cbc-be73be457bdf,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_19,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:04:00,3.0,4,2,2,73.0,sueno_regulacion,case_learning,general_distress,0.363,0.268,reuse_response_memory,0.774,False,True,526,registro_operacional_suministrado
5959d452-c541-483f-9501-a191db3a1ded,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_20,2026-05-30 02:00:00,2026-05-30 02:01:00,2026-05-30 02:04:00,3.0,4,2,2,74.75,sobrecarga_sensorial,reception_containment,meltdown,0.859,0.346,reuse_response_memory,0.733,True,False,46,registro_operacional_suministrado
d4efdc69-61cb-4271-85b0-18c56bd672a7,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_21,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:16:00,15.0,16,8,8,70.3125,sobrecarga_cuidador,adaptive_intervention,general_distress,0.577,0.49,llm_fallback,0.553,False,False,550,registro_operacional_suministrado
a574e04e-e297-4466-a53c-3408a689aa9c,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_22,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:02:00,1.0,2,1,1,87.0,transicion_rigidez,case_learning,sensory_overload,0.696,0.519,reuse_response_memory,0.544,True,False,501,registro_operacional_suministrado
e2ecc340-bdc0-4603-be8e-3ae8b006ffb5,ce16f43c-bbb1-46c1-8f26-cdd5f49486b6,f8f108bd-264d-4215-a2da-145de0f557a2,session_ce16f43c_23,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:02:00,1.0,2,1,1,92.0,sobrecarga_cuidador,focus_clarification,parental_fatigue,0.533,0.294,reuse_response_memory,0.917,True,False,473,registro_operacional_suministrado
46e5bd57-6bba-4082-acc2-164909a77f93,87a2467d-c7df-4ecb-a0f1-6da804506fc4,4defc9cb-e166-4455-a9ae-0bcf38b866a7,session_87a2467d_01,2026-05-24 13:11:00,2026-05-24 13:12:00,2026-05-24 13:23:00,11.0,12,6,6,69.58333333333333,apoyo_general,focus_clarification,executive_dysfunction,0.599,0.437,reuse_response_memory,0.332,False,True,1,registro_operacional_suministrado
3efc18d1-4354-4787-9d0e-60c1edfad2df,87a2467d-c7df-4ecb-a0f1-6da804506fc4,4defc9cb-e166-4455-a9ae-0bcf38b866a7,session_87a2467d_02,2026-05-28 19:11:00,2026-05-28 19:12:00,2026-05-28 19:13:00,1.0,2,1,1,89.5,disfuncion_ejecutiva,adaptive_intervention,general_distress,0.652,0.639,llm_fallback,0.831,True,False,1,registro_operacional_suministrado
06e374ed-fe3f-4e1a-8081-0cd61dd6c6db,87a2467d-c7df-4ecb-a0f1-6da804506fc4,4defc9cb-e166-4455-a9ae-0bcf38b866a7,session_87a2467d_03,2026-05-29 21:11:00,2026-05-29 21:12:00,2026-05-29 21:13:00,1.0,2,1,1,82.0,sueno_regulacion,closure_continuity,sleep_disruption,0.722,0.591,llm_fallback,0.501,False,True,1,registro_operacional_suministrado
ec33d59f-f31f-4a36-8606-13fe26b2d1e8,87a2467d-c7df-4ecb-a0f1-6da804506fc4,4defc9cb-e166-4455-a9ae-0bcf38b866a7,session_87a2467d_04,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:04:00,3.0,4,2,2,79.0,sobrecarga_cuidador,case_learning,general_distress,0.637,0.604,system_response,0.46,True,False,501,registro_operacional_suministrado
4ac97338-dbd1-4cc5-ac8e-c1ef60a30783,87a2467d-c7df-4ecb-a0f1-6da804506fc4,4defc9cb-e166-4455-a9ae-0bcf38b866a7,session_87a2467d_05,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:14:00,13.0,14,7,7,67.5,crisis_activa,reception_containment,meltdown,0.775,0.384,system_response,0.819,True,True,526,registro_operacional_suministrado
e2140bfb-e222-431e-9739-40b52a4cb7f8,87a2467d-c7df-4ecb-a0f1-6da804506fc4,4defc9cb-e166-4455-a9ae-0bcf38b866a7,session_87a2467d_06,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:14:00,13.0,14,7,7,71.71428571428571,sueno_regulacion,closure_continuity,general_distress,0.568,0.63,reuse_response_memory,0.918,False,False,592,registro_operacional_suministrado
54fd5d89-d4e3-41b2-b89e-8a864d9c9b5d,87a2467d-c7df-4ecb-a0f1-6da804506fc4,4defc9cb-e166-4455-a9ae-0bcf38b866a7,session_87a2467d_07,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:02:00,1.0,2,1,1,82.0,transicion_rigidez,reception_containment,shutdown,0.843,0.304,llm_fallback,0.731,False,False,501,registro_operacional_suministrado
daaf8ce0-b2ab-42f5-bb8d-fb96fd4f2b45,87a2467d-c7df-4ecb-a0f1-6da804506fc4,4defc9cb-e166-4455-a9ae-0bcf38b866a7,session_87a2467d_08,2026-05-29 01:00:00,2026-05-29 01:01:00,2026-05-29 01:12:00,11.0,12,6,6,67.83333333333333,sobrecarga_cuidador,case_learning,general_distress,0.635,0.733,system_response,0.687,True,True,37,registro_operacional_suministrado
fdf95c02-8587-48ab-a679-64fda9e0937e,87a2467d-c7df-4ecb-a0f1-6da804506fc4,4defc9cb-e166-4455-a9ae-0bcf38b866a7,session_87a2467d_09,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:16:00,15.0,16,8,8,68.125,sobrecarga_cuidador,closure_continuity,burnout,0.774,0.251,reuse_response_memory,0.85,False,False,526,registro_operacional_suministrado
aa61f685-d7b3-4a44-907b-32bec9df1005,87a2467d-c7df-4ecb-a0f1-6da804506fc4,4defc9cb-e166-4455-a9ae-0bcf38b866a7,session_87a2467d_10,2026-05-31 02:00:00,2026-05-31 02:01:00,2026-05-31 02:02:00,1.0,2,1,1,92.0,sobrecarga_cuidador,case_learning,general_distress,0.516,0.314,llm_fallback,0.878,True,True,63,registro_operacional_suministrado
